company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Chimimport,Conglomerates,,,,1947,,,,,,,,,,,,"Chemicals, oil & gas, financials",,,,MalPatSaj-wikipedia-org
Corecom,Consumer services,,,,1960,,,,,,,,,,,,Hard-currency retail,,,,MalPatSaj-wikipedia-org
Cumerio Med,Basic materials,,,,1932,,,,,,,,,,,,Copper smelting,,,,MalPatSaj-wikipedia-org
Diema,Consumer services,,,,1999,,,,,,,,,,,,Television,,,,MalPatSaj-wikipedia-org
DSK Bank,Financials,,,,1951,,,,,,,,,,,,"Bank, part of OTP Bank (Hungary)",,,,MalPatSaj-wikipedia-org
DZI,Financials,,,,1946,,,,,,,,,,,,Insurance,,,,MalPatSaj-wikipedia-org
Economedia,Consumer services,,,,1993[1],,,,,,,,,,,,Media and publishing,,,,MalPatSaj-wikipedia-org
Egmont Bulgaria,Consumer services,,,,1991,,,,,,,,,,,,"Publisher, part of Egmont Group (Denmark)",,,,MalPatSaj-wikipedia-org
Era,Consumer services,,,,1996,,,,,,,,,,,,Publisher,,,,MalPatSaj-wikipedia-org
Eurofootball,Consumer services,,,,1990,,,,,,,,,,,,Sports betting and bookmaking,,,,MalPatSaj-wikipedia-org
Fantastico,Consumer services,,,,1991,,,,,,,,,,,,Supermarket,,,,MalPatSaj-wikipedia-org
First Investment Bank,Financials,,,,1993,,,,,,,,,,,,Banking,,,,MalPatSaj-wikipedia-org
Girdap,Financials,,,,1881,,,,,,,,,,,,"Private bank, defunct 1925",,,,MalPatSaj-wikipedia-org
Haemimont Games,Technology,,,,1997,,,,,,,,,,,,Video and computer games development,,,,MalPatSaj-wikipedia-org
Heli Air Services,Consumer services,,,,1990,,,,,,,,,,,,Charter airline,,,,MalPatSaj-wikipedia-org
Hotel Rodina,Consumer services,,,,1979,,,,,,,,,,,,Hotel,,,,MalPatSaj-wikipedia-org
HVB Bank Biochim,Financials,,,,1986,,,,,,,,,,,,"Bank, defunct 2007",,,,MalPatSaj-wikipedia-org
Kamenitza,Consumer goods,,,,1881,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Karlsberg Bulgaria AD,Consumer goods,,,,2002,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Kino Nova,Consumer services,,,,2011,,,,,,,,,,,,movie channel,,,,MalPatSaj-wikipedia-org
Kintex,Industrials,,,,1966,,,,,,,,,,,,Arms and weaponry export,,,,MalPatSaj-wikipedia-org
Kremikovtzi AD,Basic materials,,,,1963,,,,,,,,,,,,Metal and steelworks,,,,MalPatSaj-wikipedia-org
"M3 Communications Group, Inc",Consumer services,,,,1994,,,,,,,,,,,,Media consulting,,,,MalPatSaj-wikipedia-org
Maxeurope,Consumer goods,,,,1996,,,,,,,,,,,,Bicycles,,,,MalPatSaj-wikipedia-org
Mtel (Mobiltel),Telecommunications,,,,1994,,,,,,,,,,,,"Mobile phones, part of Telekom Austria",,,,MalPatSaj-wikipedia-org
Multigroup,Conglomerates,,,,1989[2],,,,,,,,,,,,,,,,MalPatSaj-wikipedia-org
Navibulgar,Industrials,,,,1892,,,,,,,,,,,,Shipping company,,,,MalPatSaj-wikipedia-org
LUKOIL Neftochim Burgas,Oil & gas,,,,1961[3],,,,,,,,,,,,"Refining, petrochemicals, part of Lukoil (Russia)",,,,MalPatSaj-wikipedia-org
NEK EAD,Utilities,,,,1991,,,,,,,,,,,,Energy distribution,,,,MalPatSaj-wikipedia-org
Neterra,Telecommunications,,,,1996,,,,,,,,,,,,IPTV and satellite broadcasting,,,,MalPatSaj-wikipedia-org
Nimero,Technology,,,,2009,,,,,,,,,,,,Information technology,,,,MalPatSaj-wikipedia-org
Ontotext,Technology,,,,2000,,,,,,,,,,,,Software development,,,,MalPatSaj-wikipedia-org
Overgas,Oil & gas,,,,1991,,,,,,,,,,,,Gas distribution,,,,MalPatSaj-wikipedia-org
Petrol AD,Oil & gas,,,,1932,,,,,,,,,,,,Oil distribution,,,,MalPatSaj-wikipedia-org
Pirinsko Pivo,Consumer goods,,,,1969,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Prista Oil,Basic materials,,,,1993,,,,,,,,,,,,Motor oils and industrial lubricants,,,,MalPatSaj-wikipedia-org
Prosveta Publishing House,Consumer services,,,,1945,,,,,,,,,,,,Publishing,,,,MalPatSaj-wikipedia-org
Raiffeisen Bulgaria,Financials,,,,1994,,,,,,,,,,,,Universal bank,,,,MalPatSaj-wikipedia-org
Sucreries Raffineries Bulgares,Consumer goods,,,,1897,,,,,,,,,,,,"Sugar refinery, defunct 1916",,,,MalPatSaj-wikipedia-org
Technomarket,Consumer services,,,,1992,,,,,,,,,,,,"Retail, consumer electronics",,,,MalPatSaj-wikipedia-org
Telenor Bulgaria,Telecommunications,,,,2001,,,,,,,,,,,,"Mobile network, part of Telenor (Norway)",,,,MalPatSaj-wikipedia-org
TEREM,Industrials,,,,1963[5],,,,,,,,,,,,Arms and weaponry manufacture,,,,MalPatSaj-wikipedia-org
Texim Bank,Financials,,,,1992,,,,,,,,,,,,Private bank,,,,MalPatSaj-wikipedia-org
UniCredit Bulbank,Financials,,,,1964,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Unionbank,Financials,,,,1991,,,,,,,,,,,,Retail and commercial bank,,,,MalPatSaj-wikipedia-org
United Bulgarian Bank,Financials,,,,1992,,,,,,,,,,,,Commercial bank,,,,MalPatSaj-wikipedia-org
Varna shipyard,Industrials,,,,1907,,,,,,,,,,,,Shipyard,,,,MalPatSaj-wikipedia-org
Vitta Foods,Consumer goods,,,,2006,,,,,,,,,,,,Frozen food and pastries,,,,MalPatSaj-wikipedia-org
Vivacom,Telecommunications,,,,1992,,,,,,,,,,,,Telecom,,,,MalPatSaj-wikipedia-org
VRZ Karlovo,Industrials,,,,1964,,,,,,,,,,,,Railway cars and equipment,,,,MalPatSaj-wikipedia-org
3. Maj,Industrials,,,,1892,,,,,,,,,,,,Shipyard,,,,MalPatSaj-wikipedia-org
3LHD,Industrials,,,,1994,,,,,,,,,,,,Architecture,,,,MalPatSaj-wikipedia-org
A1 Hrvatska,Telecommunications,,,,1999,,,,,,,,,,,,Mobile operator and ISP,,,,MalPatSaj-wikipedia-org
LNG Hrvatska,Oil & gas,,,,2013,,,,,,,,,,,,Natural gas,,,,MalPatSaj-wikipedia-org
Adriatic Croatia International Club,Consumer services,,,,1983,,,,,,,,,,,,Tourism,,,,MalPatSaj-wikipedia-org
Adris Grupa,Consumer goods,,,,2003,,,,,,,,,,,,Tobacco,,,,MalPatSaj-wikipedia-org
Agrokor,Consumer goods,,,,1976,,,,,,,,,,,,Merged into Fortenova Group in 2019,,,,MalPatSaj-wikipedia-org
Aquarius Records,Consumer services,,,,1995,,,,,,,,,,,,Record label,,,,MalPatSaj-wikipedia-org
Atlantic Grupa,Consumer goods,,,,1991,,,,,,,,,,,,Food products,,,,MalPatSaj-wikipedia-org
Atlantska plovidba,Industrials,,,,1955,,,,,,,,,,,,Shipping company,,,,MalPatSaj-wikipedia-org
Badel 1862,Consumer goods,,,,1862,,,,,,,,,,,,Alcoholic beverages,,,,MalPatSaj-wikipedia-org
BioGnost,Health care,,,,1990,,,,,,,,,,,,Pharmaceuticals and biomedicine,,,,MalPatSaj-wikipedia-org
Blue Line International,Industrials,,,,2003,,,,,,,,,,,,Ferry operator,,,,MalPatSaj-wikipedia-org
Bonbon,Telecommunications,,,,2010,,,,,,,,,,,,Mobile phones,,,,MalPatSaj-wikipedia-org
Brodosplit,Industrials,,,,1922,,,,,,,,,,,,Shipyard,,,,MalPatSaj-wikipedia-org
Čakovečki mlinovi,Consumer goods,,,,1893,,,,,,,,,,,,Milling,,,,MalPatSaj-wikipedia-org
Carlsberg Croatia,Consumer goods,,,,2004,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Cedevita,Consumer goods,,,,1929,,,,,,,,,,,,Beverage,,,,MalPatSaj-wikipedia-org
Croatia Airlines,Consumer services,,,,1989,,,,,,,,,,,,National airline,,,,MalPatSaj-wikipedia-org
Croatia Film,Consumer services,,,,1946,,,,,,,,,,,,Film,,,,MalPatSaj-wikipedia-org
Croatia osiguranje,Financials,,,,1884,,,,,,,,,,,,Insurance,,,,MalPatSaj-wikipedia-org
Croatia Records,Consumer services,,,,1947,,,,,,,,,,,,Record label,,,,MalPatSaj-wikipedia-org
Croatian National Bank,Financials,,,,1990,,,,,,,,,,,,National bank,,,,MalPatSaj-wikipedia-org
Croatian Radiotelevision,Consumer services,,,,1926,,,,,,,,,,,,Broadcaster,,,,MalPatSaj-wikipedia-org
Croatian Railways,Industrials,,,,1991,,,,,,,,,,,,National railway,,,,MalPatSaj-wikipedia-org
Croteam,Technology,,,,1993,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
Crotram,Industrials,,,,1994,,,,,,,,,,,,Low-floor trams,,,,MalPatSaj-wikipedia-org
Dalekovod,Industrials,,,,1949,,,,,,,,,,,,Electrical engineering,,,,MalPatSaj-wikipedia-org
Dallas Records,Consumer services,,,,1994,,,,,,,,,,,,Record label,,,,MalPatSaj-wikipedia-org
Digitron,Industrials,,,,1971,,,,,,,,,,,,Business electronics,,,,MalPatSaj-wikipedia-org
DOK-ING,Industrials,,,,1992,,,,,,,,,,,,"Robots, vehicles",,,,MalPatSaj-wikipedia-org
Ðuro Ðaković,Industrials,,,,1991,,,,,,,,,,,,"Factories; battletanks, locomotives, trams, power plant and farm equipment",,,,MalPatSaj-wikipedia-org
Ericsson Nikola Tesla,Telecommunications,,,,1949,,,,,,,,,,,,Croatian subsidiary of Ericsson (Sweden),,,,MalPatSaj-wikipedia-org
European Coastal Airlines,Consumer services,,,,2000,,,,,,,,,,,,"Air taxi operator, defunct 2016",,,,MalPatSaj-wikipedia-org
Fortenova Group,Consumer goods,,,,2019,,,,,,,,,,,,Food products,,,,MalPatSaj-wikipedia-org
Franck,Consumer goods,,,,1892,,,,,,,,,,,,Coffee products and snacks,,,,MalPatSaj-wikipedia-org
Geofoto,Technology,,,,1993,,,,,,,,,,,,Photogrammetry and geographic information systems,,,,MalPatSaj-wikipedia-org
Hanza Media,Consumer services,,,,1990,,,,,,,,,,,,Publishing house,,,,MalPatSaj-wikipedia-org
Hit Records,Consumer services,,,,2003,,,,,,,,,,,,Record label,,,,MalPatSaj-wikipedia-org
Hönigsberg & Deutsch,Industrials,,,,1889,,,,,,,,,,,,"Architecture, defunct 1911",,,,MalPatSaj-wikipedia-org
Hrvatska elektroprivreda,Utilities,,,,1895,,,,,,,,,,,,National electricity production and distribution,,,,MalPatSaj-wikipedia-org
Hrvatska pošta,Industrials,,,,1999,,,,,,,,,,,,National postal company,,,,MalPatSaj-wikipedia-org
Hrvatska poštanska banka,Financials,,,,1991,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Hrvatske autoceste,Industrials,,,,2001,,,,,,,,,,,,Motorway maintenance,,,,MalPatSaj-wikipedia-org
Hrvatski Telekom,Telecommunications,,,,1998,,,,,,,,,,,,Part of Deutsche Telekom (Germany),,,,MalPatSaj-wikipedia-org
HS Produkt,Industrials,,,,1991,,,,,,,,,,,,Firearms manufacturer,,,,MalPatSaj-wikipedia-org
IN2,Technology,,,,1992,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
INA,Oil & gas,,,,1964,,,,,,,,,,,,Oil & gas,,,,MalPatSaj-wikipedia-org
Infobip,Technology,,,,2006,,,,,,,,,,,,Software,,,,MalPatSaj-wikipedia-org
INGRA,Industrials,,,,1955,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Institut IGH,Industrials,,,,1949,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Iskon Internet,Technology,,,,1997,,,,,,,,,,,,Internet service provider,,,,MalPatSaj-wikipedia-org
Jadran Film,Consumer services,,,,1946,,,,,,,,,,,,Film production studio,,,,MalPatSaj-wikipedia-org
Jadranski naftovod,Oil & gas,,,,1974[1],,,,,,,,,,,,"Adriatic pipeline, crude oil transportation",,,,MalPatSaj-wikipedia-org
Jadrolinija,Industrials,,,,1947,,,,,,,,,,,,National sea transport,,,,MalPatSaj-wikipedia-org
Jamnica,Consumer goods,,,,1828,,,,,,,,,,,,"Non-alcoholic beverages, part of Fortenova Group",,,,MalPatSaj-wikipedia-org
Jugoton,Consumer services,,,,1947,,,,,,,,,,,,"Record label, defunct 1990",,,,MalPatSaj-wikipedia-org
Karlovačka pivovara,Consumer goods,,,,1854,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Kandit,Consumer goods,,,,1920,,,,,,,,,,,,Confectionery,,,,MalPatSaj-wikipedia-org
Koestlin,Consumer goods,,,,1905,,,,,,,,,,,,Confectionery,,,,MalPatSaj-wikipedia-org
KONČAR Group,Industrials,,,,1921,,,,,,,,,,,,Industrial electronic appliances,,,,MalPatSaj-wikipedia-org
Konstruktor-Split,Industrials,,,,1945,,,,,,,,,,,,Construction company,,,,MalPatSaj-wikipedia-org
Konzum,Consumer services,,,,1957,,,,,,,,,,,,Supermarket chain,,,,MalPatSaj-wikipedia-org
Kraljevica Shipyard,Industrials,,,,1729,,,,,,,,,,,,Shipyard,,,,MalPatSaj-wikipedia-org
Kraš,Consumer goods,,,,1950,,,,,,,,,,,,Confectionery products,,,,MalPatSaj-wikipedia-org
Ledo,Consumer goods,,,,1958,,,,,,,,,,,,"Subsidiary of Fortenova Group, frozen foods and various desserts",,,,MalPatSaj-wikipedia-org
Luka Ploče,Industrials,,,,1952,,,,,,,,,,,,Managing company of the Ploče seaport,,,,MalPatSaj-wikipedia-org
Matica hrvatska,Consumer services,,,,1842,,,,,,,,,,,,Publisher,,,,MalPatSaj-wikipedia-org
Menart Records,Consumer services,,,,1994,,,,,,,,,,,,Record label,,,,MalPatSaj-wikipedia-org
Narodni trgovački lanac,Consumer services,,,,2008,,,,,,,,,,,,Retail chain,,,,MalPatSaj-wikipedia-org
Odašiljači i veze,Technology,,,,2001,,,,,,,,,,,,Digital television and WiMAX operator,,,,MalPatSaj-wikipedia-org
Petrokemija,Basic materials,,,,1968,,,,,,,,,,,,Fertilizer manufacturer,,,,MalPatSaj-wikipedia-org
Pivovara Ličanka,Consumer goods,,,,1997,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Plinacro,Utilities,,,,2001,,,,,,,,,,,,Natural gas transmission,,,,MalPatSaj-wikipedia-org
Pliva,Health care,,,,1921,,,,,,,,,,,,Pharmaceuticals,,,,MalPatSaj-wikipedia-org
Plovput,Industrials,,,,1992,,,,,,,,,,,,Waterway infrastructure,,,,MalPatSaj-wikipedia-org
Podravka,Consumer goods,,,,1934,,,,,,,,,,,,Food products,,,,MalPatSaj-wikipedia-org
Primorska banka,Financials,,,,2001,,,,,,,,,,,,"Bank, defunct 2018",,,,MalPatSaj-wikipedia-org
Privredna banka Zagreb,Financials,,,,1966,,,,,,,,,,,,"Bank, part of Intesa Sanpaolo (Italy)",,,,MalPatSaj-wikipedia-org
Rimac Automobili,Consumer goods,,,,2009,,,,,,,,,,,,Electric vehicles,,,,MalPatSaj-wikipedia-org
RIZ,Industrials,,,,1948,,,,,,,,,,,,"Transmitters, electricity meters, formerly electrical components",,,,MalPatSaj-wikipedia-org
Školska knjiga,Consumer services,,,,1950,,,,,,,,,,,,Publishing house,,,,MalPatSaj-wikipedia-org
Sljeme,Consumer goods,,,,1921,,,,,,,,,,,,Trunks manufacturing,,,,MalPatSaj-wikipedia-org
Splitska banka,Financials,,,,1965,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Suzy,Consumer services,,,,1972,,,,,,,,,,,,Record label,,,,MalPatSaj-wikipedia-org
Tehnika,Industrials,,,,1947,,,,,,,,,,,,Civil engineering,,,,MalPatSaj-wikipedia-org
Tomato,Telecommunications,,,,2006,,,,,,,,,,,,Mobile phone operator,,,,MalPatSaj-wikipedia-org
TOZ Penkala,Consumer goods,,,,1937,,,,,,,,,,,,School accessories,,,,MalPatSaj-wikipedia-org
Trade Air,Consumer services,,,,1994,,,,,,,,,,,,Airline,,,,MalPatSaj-wikipedia-org
TŽV Gredelj,Industrials,,,,1894,,,,,,,,,,,,Rolling stock production,,,,MalPatSaj-wikipedia-org
Uljanik,Industrials,,,,1856,,,,,,,,,,,,Shipbuilding company,,,,MalPatSaj-wikipedia-org
V.B.Z.,Consumer services,,,,1991,,,,,,,,,,,,Publisher,,,,MalPatSaj-wikipedia-org
Viadukt,Industrials,,,,1947,,,,,,,,,,,,"Civil engineering (tunnels, roads, viaducts and bridges)",,,,MalPatSaj-wikipedia-org
Viktor Lenac Shipyard,Industrials,,,,1896,,,,,,,,,,,,Shipyard,,,,MalPatSaj-wikipedia-org
Vindija,Consumer goods,,,,1959,,,,,,,,,,,,Dairy,,,,MalPatSaj-wikipedia-org
Viro,Consumer goods,,,,2002,,,,,,,,,,,,Sugar refinery,,,,MalPatSaj-wikipedia-org
Zagreb Film,Consumer services,,,,1953,,,,,,,,,,,,Film production company,,,,MalPatSaj-wikipedia-org
Zagreb Stock Exchange,Financials,,,,1991,,,,,,,,,,,,Primary exchange,,,,MalPatSaj-wikipedia-org
Zagrebačka banka,Financials,,,,1914,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Zagrebačka pivovara,Consumer goods,,,,1892,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Zagrebački električni tramvaj,Industrials,,,,1891,,,,,,,,,,,,Public transport system operator,,,,MalPatSaj-wikipedia-org
AC Omonia,Consumer services,,,,1948,,,,,,,,,,,,Football,,,,MalPatSaj-wikipedia-org
AEK Larnaca FC,Consumer services,,,,1994,,,,,,,,,,,,Football,,,,MalPatSaj-wikipedia-org
AEL F.C.,Consumer services,,,,1930,,,,,,,,,,,,Football,,,,MalPatSaj-wikipedia-org
Allbiz,Industrials,,,,1999,,,,,,,,,,,,Business-to-business portal,,,,MalPatSaj-wikipedia-org
Anorthosis F.C.,Consumer services,,,,1911,,,,,,,,,,,,Football,,,,MalPatSaj-wikipedia-org
APOEL B.C.,Consumer services,,,,1947,,,,,,,,,,,,Basketball,,,,MalPatSaj-wikipedia-org
APOEL FC,Consumer services,,,,1926,,,,,,,,,,,,Football,,,,MalPatSaj-wikipedia-org
APOEL V.C.,Consumer services,,,,1928,,,,,,,,,,,,Volleyball,,,,MalPatSaj-wikipedia-org
Apollon Limassol,Consumer services,,,,1954,,,,,,,,,,,,Football,,,,MalPatSaj-wikipedia-org
Armida Publications,Consumer services,,,,1997,,,,,,,,,,,,Magazine and book publishing,,,,MalPatSaj-wikipedia-org
ASBIS,Technology,,,,1990,,,,,,,,,,,,Hardware and electronics,,,,MalPatSaj-wikipedia-org
Austrian Lloyd Ship Management,Industrials,,,,1991,,,,,,,,,,,,Shipping,,,,MalPatSaj-wikipedia-org
Bank of Cyprus,Financials,,,,1899,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Celestyal Cruises,Consumer services,,,,1986,,,,,,,,,,,,Cruise line,,,,MalPatSaj-wikipedia-org
Central Bank of Cyprus,Financials,,,,1963,,,,,,,,,,,,Central bank,,,,MalPatSaj-wikipedia-org
Charlie Airlines,Consumer services,,,,2016,,,,,,,,,,,,Airline,,,,MalPatSaj-wikipedia-org
Cyprus Broadcasting Corporation,Consumer services,,,,1953,,,,,,,,,,,,Public broadcasting,,,,MalPatSaj-wikipedia-org
Cyprus Civil Aviation Authority,Consumer services,,,,1955,,,,,,,,,,,,Civil aviation,,,,MalPatSaj-wikipedia-org
Cyprus College,Consumer services,,,,1961,,,,,,,,,,,,College,,,,MalPatSaj-wikipedia-org
Cyprus College of Art,Consumer services,,,,1969,,,,,,,,,,,,Arts Centre,,,,MalPatSaj-wikipedia-org
Cyprus Development Bank,Financials,,,,1963,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Cyprus Institute of Marketing,Consumer services,,,,1978,,,,,,,,,,,,University,,,,MalPatSaj-wikipedia-org
Cyprus Int. Instit. for Environ. & Public Health,Technology,,,,2004,,,,,,,,,,,,Research institute,,,,MalPatSaj-wikipedia-org
Cyprus Internet Exchange,Telecommunications,,,,1999,,,,,,,,,,,,ISP,,,,MalPatSaj-wikipedia-org
Cyprus Mail,Consumer services,,,,1945,,,,,,,,,,,,Cyprus English newspaper,,,,MalPatSaj-wikipedia-org
Cyprus Mines Corporation,Basic materials,,,,1916,,,,,,,,,,,,"Mining, acquired in 1979",,,,MalPatSaj-wikipedia-org
Cyprus Neuroscience and Technology Institute,Technology,,,,1991,,,,,,,,,,,,Research institute,,,,MalPatSaj-wikipedia-org
Cyprus News Agency,Consumer services,,,,1976,,,,,,,,,,,,New agency,,,,MalPatSaj-wikipedia-org
Cyprus Ports Authority,Consumer services,,,,1973,,,,,,,,,,,,Supervision of port facilities,,,,MalPatSaj-wikipedia-org
Cyprus Postal Services,Industrials,,,,-,,,,,,,,,,,,"Postal services, courier",,,,MalPatSaj-wikipedia-org
Cyprus State Fairs Authority,Consumer services,,,,1968,,,,,,,,,,,,Specialty retailers,,,,MalPatSaj-wikipedia-org
Cyprus Stock Exchange,Financials,,,,1996,,,,,,,,,,,,Exchange,,,,MalPatSaj-wikipedia-org
Cyprus University of Technology,Consumer services,,,,2004,,,,,,,,,,,,University,,,,MalPatSaj-wikipedia-org
Cyprus Weekly,Consumer services,,,,1979,,,,,,,,,,,,Cyprus English newspaper,,,,MalPatSaj-wikipedia-org
CYTA,Telecommunications,,,,1961,,,,,,,,,,,,Cyprus Telecommunications,,,,MalPatSaj-wikipedia-org
Doxa Katokopias FC,Consumer services,,,,1954,,,,,,,,,,,,Football,,,,MalPatSaj-wikipedia-org
Electricity Authority of Cyprus,Utilities,,,,1952,,,,,,,,,,,,Power utility,,,,MalPatSaj-wikipedia-org
Elias Neocleous & Co LLC,Consumer services,,,,2017,,,,,,,,,,,,Law firm,,,,MalPatSaj-wikipedia-org
EuroAfrica Interconnector,Utilities,,,,2017,,,,,,,,,,,,Infrastructure,,,,MalPatSaj-wikipedia-org
EuroAsia Interconnector,Utilities,,,,2010,,,,,,,,,,,,Infrastructure,,,,MalPatSaj-wikipedia-org
European University Cyprus,Consumer services,,,,1961,,,,,,,,,,,,University,,,,MalPatSaj-wikipedia-org
Financial Mirror,Consumer services,,,,1993,,,,,,,,,,,,Magazine,,,,MalPatSaj-wikipedia-org
Frederick University,Consumer services,,,,1965,,,,,,,,,,,,University,,,,MalPatSaj-wikipedia-org
Joannou & Paraskevaides,Industrials,,,,1961,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Health Insurance Organisation,Financials,,,,-,,,,,,,,,,,,Commercial insurance,,,,MalPatSaj-wikipedia-org
Hellenic Bank,Financials,,,,1976,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Imperio Properties,Financials,,,,2003,,,,,,,,,,,,Real estate development,,,,MalPatSaj-wikipedia-org
IronFX,Financials,,,,2010,,,,,,,,,,,,"Trading, financial services",,,,MalPatSaj-wikipedia-org
KEO,Consumer goods,,,,1927,,,,,,,,,,,,Beverage company,,,,MalPatSaj-wikipedia-org
Larnaca International Airport,Consumer services,,,,1975,,,,,,,,,,,,Mass transit,,,,MalPatSaj-wikipedia-org
Leon Beer,Consumer goods,,,,1937,,,,,,,,,,,,Brewery,,,,MalPatSaj-wikipedia-org
Leptos Estates,Financials,,,,1960,,,,,,,,,,,,Property development,,,,MalPatSaj-wikipedia-org
Lois Builders,Industrials,,,,1977,,,,,,,,,,,,Construction,,,,MalPatSaj-wikipedia-org
Medochemie,Health care,,,,1976,,,,,,,,,,,,Pharmaceuticals,,,,MalPatSaj-wikipedia-org
METRO Foods Trading,Consumer services,,,,1982,,,,,,,,,,,,Supermarket,,,,MalPatSaj-wikipedia-org
Moufflon Publications,Consumer services,,,,1967,,,,,,,,,,,,Independent press,,,,MalPatSaj-wikipedia-org
Neapolis University Paphos,Consumer services,,,,2007,,,,,,,,,,,,University,,,,MalPatSaj-wikipedia-org
NOVA Cyprus,Consumer services,,,,2004,,,,,,,,,,,,Broadcasting & entertainment,,,,MalPatSaj-wikipedia-org
Omega TV Cyprus,Consumer services,,,,1992,,,,,,,,,,,,Broadcasting & entertainment,,,,MalPatSaj-wikipedia-org
Open University of Cyprus,Consumer services,,,,2002,,,,,,,,,,,,University,,,,MalPatSaj-wikipedia-org
Pafos FC,Consumer services,,,,2014,,,,,,,,,,,,Football,,,,MalPatSaj-wikipedia-org
Paphos General Hospital,Consumer services,,,,1992,,,,,,,,,,,,Hospital,,,,MalPatSaj-wikipedia-org
Paphos International Airport,Consumer services,,,,2008,,,,,,,,,,,,Mass transit,,,,MalPatSaj-wikipedia-org
Petrolina,Oil & gas,,,,1959,,,,,,,,,,,,Oil & gas,,,,MalPatSaj-wikipedia-org
Pevex Management,Financials,,,,2008,,,,,,,,,,,,Financial services,,,,MalPatSaj-wikipedia-org
Port of Limassol,Industrials,,,,1956,,,,,,,,,,,,Transportation services,,,,MalPatSaj-wikipedia-org
PrimeTel PLC,Telecommunications,,,,2003,,,,,,,,,,,,Telecom,,,,MalPatSaj-wikipedia-org
RCB Bank,Financials,,,,1995,,,,,,,,,,,,Bank,,,,MalPatSaj-wikipedia-org
Rusal,Basic materials,,,,2007,,,,,,,,,,,,Aluminium,,,,MalPatSaj-wikipedia-org
SAT-7,Consumer services,,,,1995,,,,,,,,,,,,International Christian satellite television,,,,MalPatSaj-wikipedia-org
Telepassport Telecommunications,Telecommunications,,,,2002,,,,,,,,,,,,Telecom,,,,MalPatSaj-wikipedia-org
The American Heart Institute,Consumer services,,,,1999,,,,,,,,,,,,Hospital,,,,MalPatSaj-wikipedia-org
The Cyprus Institute,Technology,,,,2005,,,,,,,,,,,,Research institute,,,,MalPatSaj-wikipedia-org
The Muscular Dystropy Research Foundation,Technology,,,,1987,,,,,,,,,,,,Research institute,,,,MalPatSaj-wikipedia-org
The Cyprus Institute of Neurology and Genetics,Technology,,,,1990,,,,,,,,,,,,Research institute,,,,MalPatSaj-wikipedia-org
Tsokkos,Consumer services,,,,1979,,,,,,,,,,,,Hotels,,,,MalPatSaj-wikipedia-org
Tus Airways,Consumer services,,,,2015,,,,,,,,,,,,Airline,,,,MalPatSaj-wikipedia-org
Universal Life,Financials,,,,1970,,,,,,,,,,,,Insurance,,,,MalPatSaj-wikipedia-org
University of Cyprus,Consumer services,,,,1989,,,,,,,,,,,,University,,,,MalPatSaj-wikipedia-org
University of Nicosia,Consumer services,,,,1980,,,,,,,,,,,,University,,,,MalPatSaj-wikipedia-org
Wargaming,Technology,,,,1998,,,,,,,,,,,,Games developer,,,,MalPatSaj-wikipedia-org
Woolworths,Consumer services,,,,1950,,,,,,,,,,,,Retailer,,,,MalPatSaj-wikipedia-org
xHamster,Technology,,,,2007,,,,,,,,,,,,Pornographic service,,,,MalPatSaj-wikipedia-org
Aero Vodochody,Industrials,,,,1919,,,,,,,,,,,,"Aircraft, part of Penta Investments (Slovakia)",,,,MalPatSaj-wikipedia-org
Ahold Czech Republic,Consumer services,,,,1991,,,,,,,,,,,,Supermarkets,,,,MalPatSaj-wikipedia-org
ASIX s.r.o.,Industrials,,,,1991,,,,,,,,,,,,"Circuits, electronics",,,,MalPatSaj-wikipedia-org
Avast,Technology,,,,1988,,,,,,,,,,,,Security software,,,,MalPatSaj-wikipedia-org
Barrandov Studios,Consumer services,,,,1921,,,,,,,,,,,,Film studios,,,,MalPatSaj-wikipedia-org
