company_name,industry,headquarters_address,headquarters_city,headquarters_country,year_founded,ownership,company_number,employee_count,market_cap_usd,total_revenue_usd,net_profit_usd,total_assets_usd,company_website,social_media_links,representative_name,total_raised,company_description,company_stage,share_price,legal_form,_source_table
Sofid Spa,"Finance, Insurance, and Real Estate",VIA UBERTO VISCONTI DI MODRONE 2,MILANO,ITALY,2009,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Verallia Italia Spa,Manufacturing,STRADA STATALE 29,SAVONA,ITALY,1942,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Clerici Spa,Wholesale Trade,VIA LODI 11,BERGAMO,ITALY,1990,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fintrade Holding Spa,"Finance, Insurance, and Real Estate",VIA VICENZA 3,BRESCIA,ITALY,1991,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Areti Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",PIAZZALE OSTIENSE 2,ROMA,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Liquigas Spa,Manufacturing,VIA GIAN ANTONIO AMADEO 59,MILANO,ITALY,1984,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Faac Spa,Manufacturing,VIA MONALDO CALARI 10,BOLOGNA,ITALY,1953,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Faac Partecipazioni Industriali Srl,"Finance, Insurance, and Real Estate",VIA MONALDO CALARI 10,BOLOGNA,ITALY,1953,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Agn Energia Spa,Manufacturing,VIA AMALFI 6,TORINO,ITALY,1984,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Lindt & Sprungli Spa,Manufacturing,LARGO EDOARDO BULGHERONI 1,VARESE,ITALY,1909,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fca Bank Spa,"Finance, Insurance, and Real Estate",CORSO ORBASSANO 367,TORINO,ITALY,1925,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Salvatore Ferragamo Spa,Manufacturing,VIA DEI TORNABUONI 2,FIRENZE,ITALY,1927,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Zanetti Spa,Wholesale Trade,VIA DELLA MADONNA 1,BERGAMO,ITALY,1913,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Fnm Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",PIAZZALE LUIGI CADORNA 14,MILANO,ITALY,1887,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Crif Spa,Services,VIA MARIO FANTIN 1/3,BOLOGNA,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Guacci Spa,Wholesale Trade,CIS 8,NAPOLI,ITALY,1946,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Falck Renewables Spa,"Finance, Insurance, and Real Estate",VIA ALBERTO FALCK 4/16,MILANO,ITALY,2002,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Aquafil Spa,Manufacturing,VIA LINFANO 9,TRENTO,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Nine Trees Group Spa,"Finance, Insurance, and Real Estate",VIALE MILANO 26,VICENZA,ITALY,2016,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Dompe' Holdings Srl,"Finance, Insurance, and Real Estate",VIA SANTA LUCIA 6,MILANO,ITALY,2013,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
El.en. Spa,Manufacturing,VIA BALDANZESE 17,FIRENZE,ITALY,1981,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Snaitech Spa,Services,PIAZZA DELLA REPUBBLICA 32,MILANO,ITALY,1906,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Gb&p Srl,"Finance, Insurance, and Real Estate",VIA LEONE XIII 14,MILANO,ITALY,2011,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
G.s.g.r. Srl,"Finance, Insurance, and Real Estate",VIA PADRE VICINIO DA SARSINA 42,FORLI'-CESENA,ITALY,2002,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Gruppo Societa' Gas Rimini Spa,"Transportation, Communications, Electric, Gas, and Sanitary Services",VIA GABRIELLO CHIABRERA 34/D,RIMINI,ITALY,1956,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Pavimental Spa,Construction,VIA GIULIO VINCENZO BONA 95/101,ROMA,ITALY,1970,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Argo Tractors Spa,Manufacturing,VIA GIACOMO MATTEOTTI 7,REGGIO EMILIA,ITALY,1989,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
A.r.g.o. Spa,"Finance, Insurance, and Real Estate",VIA LEMIZZONE 1,REGGIO EMILIA,ITALY,1988,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Cefla Soc Coop,Construction,VIA PROVINCIALE SELICE 23/A,BOLOGNA,ITALY,1932,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Solvay Chimica Italia Spa,Manufacturing,VIA PIAVE 6,LIVORNO,ITALY,1970,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Family Business Poli Di Marco Poli E C. Sapa In Sigla Fb Poli Di Marco Poli E C. Sapa,"Finance, Insurance, and Real Estate",VIA SAN MARTINO 4,TRENTO,ITALY,2017,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Rossetto Trade Spa,Retail Trade,VIA FRIULI 5 INTERNO 9,VERONA,ITALY,1999,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Gruppo Rossetto Spa,"Finance, Insurance, and Real Estate",VIA FRIULI 5,VERONA,ITALY,1984,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Legacy Srl,"Finance, Insurance, and Real Estate",VIA DELLA ZECCA 2,BOLOGNA,ITALY,2019,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Cribis Holding Srl,"Finance, Insurance, and Real Estate",VIA DELLA ZECCA 2,BOLOGNA,ITALY,2010,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Porsche Italia Spa,Retail Trade,CORSO STATI UNITI 35,PADOVA,ITALY,1989,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Intesa Sanpaolo Rbm Salute Spa,"Finance, Insurance, and Real Estate",VIALE STELVIO 55/57,MILANO,ITALY,2007,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
Brenntag Spa,Wholesale Trade,STRADA 6 PALAZZO A 13 MILANOFIORI 0SNC,MILANO,ITALY,1952,Corporation,,,,,,,,,,,,,,,hitHorizons_dataset
